paperId,title,abstract,clean_abstract
6765332ea2813d8b0c744fe20fb02269c23bfec8,Registered Reports A Method to Increase the Credibility of Published Results,"Ignoring replications and negative results is bad for science. This special issue presents a novel publishing format – Registered Reports – as a partial solution. Peer review occurs prior to data collection, design and analysis plans are preregistered, and results are reported regardless of outcome. Fourteen Registered Reports of replications of important published results in social psychology are reported with strong confirmatory tests. Further, the articles demonstrate open science practices such as open data, open materials, and disclosure of research process, conflicts of interest, and contributions. The credibility of published science will increase with cultural shifts that accept replications and negative results as viable research outcomes, and when transparency and reproducibility are part of standard research practice.",ignor replic neg result bad scienc special issu present novel publish format regist report partial solut peer review occur prior data collect design analysi plan preregist result report regardless outcom fourteen regist report replic import publish result social psycholog report strong confirmatori test articl demonstr open scienc practic open data open materi disclosur research process conflict interest contribut credibl publish scienc increas cultur shift accept replic neg result viabl research outcom transpar reproduc part standard research practic
e31f0c56082f1887844dc8d8f80993c4fbcf6919,Open Data for Global Science,"he digital revolution has transformed the accumulation of properly curated public research data into an essential upstream resource whose value increases with use. The potential contributions of such data to the creation of new knowledge and downstream economic and social goods can in many cases be multiplied exponentially when the data are made openly available on digital networks. Most developed countries spend large amounts of public resources on research and related scientific facilities and instruments that generate massive amounts of data. Yet precious little of that investment is devoted to promoting the value of the resulting data by preserving and making them broadly available. The largely ad hoc approach to managing such data, however, is now beginning to be understood as inadequate to meet the exigencies of the national and international research enterprise. The time has thus come for the research community to establish explicit responsibilities for these digital resources. This article reviews the opportunities and challenges to the global science system associated with establishing an open data policy.",digit revolut transform accumul properli curat public research data essenti upstream resourc whose valu increas use potenti contribut data creation new knowledg downstream econom social good mani case multipli exponenti data made openli avail digit network develop countri spend larg amount public resourc research relat scientif facil instrument gener massiv amount data yet preciou littl invest devot promot valu result data preserv make broadli avail larg ad hoc approach manag data howev begin understood inadequ meet exig nation intern research enterpris time thu come research commun establish explicit respons digit resourc articl review opportun challeng global scienc system associ establish open data polici
19e65a2421be24bb7b4d2205f2ff5cec0b22e11f,Textual Data Mining to Support Science and Technology Management,,nan
16bc829d2e64017cb5c018fe190b3208829bd634,Extended guidelines for mtDNA typing of population data in forensic science.,,nan
c730acd465ab5ab22b3e3033eb8503a3128aaf05,Selected climatic data for a global set of standard stations for vegetation science,,nan
6a04847a2e6875142d594abfd0c977fa42a5a95a,Data curation + process curation=data integration + science,"In bioinformatics, we are familiar with the idea of curated data as a prerequisite for data integration. We neglect, often to our cost, the curation and cataloguing of the processes that we use to integrate and analyse our data. Programmatic access to services, for data and processes, means that compositions of services can be made that represent the in silico experiments or processes that bioinformaticians perform. Data integration through workflows depends on being able to know what services exist and where to find those services. The large number of services and the operations they perform, their arbitrary naming and lack of documentation, however, mean that they can be difficult to use. The workflows themselves are composite processes that could be pooled and reused but only if they too can be found and understood. Thus appropriate curation, including semantic mark-up, would enable processes to be found, maintained and consequently used more easily. This broader view on semantic annotation is vital for full data integration that is necessary for the modern scientific analyses in biology. This article will brief the community on the current state of the art and the current challenges for process curation, both within and without the Life Sciences.",bioinformat familiar idea curat data prerequisit data integr neglect often cost curat catalogu process use integr analys data programmat access servic data process mean composit servic made repres silico experi process bioinformatician perform data integr workflow depend abl know servic exist find servic larg number servic oper perform arbitrari name lack document howev mean difficult use workflow composit process could pool reus found understood thu appropri curat includ semant markup would enabl process found maintain consequ use easili broader view semant annot vital full data integr necessari modern scientif analys biolog articl brief commun current state art current challeng process curat within without life scienc
5211b7741e9eea049d2d9139e683cbb18ee9d8ac,A future for models and data in environmental science.,,nan
0166d107c091e2ea0c0d2ea172f48ab010677e4f,Anatomy of STEM teaching in North American universities,"Lecture is prominent, but practices vary A large body of evidence demonstrates that strategies that promote student interactions and cognitively engage students with content (1) lead to gains in learning and attitudinal outcomes for students in science, technology, engineering, and mathematics (STEM) courses (1, 2). Many educational and governmental bodies have called for and supported adoption of these student-centered strategies throughout the undergraduate STEM curriculum. But to the extent that we have pictures of the STEM undergraduate instructional landscape, it has mostly been provided through self-report surveys of faculty members, within a particular STEM discipline [e.g., (3–6)]. Such surveys are prone to reliability threats and can underestimate the complexity of classroom environments, and few are implemented nationally to provide valid and reliable data (7). Reflecting the limited state of these data, a report from the U.S. National Academies of Sciences, Engineering, and Medicine called for improved data collection to understand the use of evidence-based instructional practices (8). We report here a major step toward a characterization of STEM teaching practices in North American universities based on classroom observations from over 2000 classes taught by more than 500 STEM faculty members across 25 institutions.",lectur promin practic vari larg bodi evid demonstr strategi promot student interact cognit engag student content lead gain learn attitudin outcom student scienc technolog engin mathemat stem cours mani educ government bodi call support adopt studentcent strategi throughout undergradu stem curriculum extent pictur stem undergradu instruct landscap mostli provid selfreport survey faculti member within particular stem disciplin eg survey prone reliabl threat underestim complex classroom environ implement nation provid valid reliabl data reflect limit state data report us nation academi scienc engin medicin call improv data collect understand use evidencebas instruct practic report major step toward character stem teach practic north american univers base classroom observ class taught stem faculti member across institut
29421664e97c275cfc3711228b22a05a3bfb3835,Science fraud: from patchwork mouse to patchwork data,"Summerlin pulled two white mice from the container. While they wriggled and squeaked in protest, he inspected the sites of the black skin grafts. Impulsively, Summerlin took his felttipped pen out of the breast pocket of his white coat and applied it briefly to the grafted patches on the two white animals. The ink made them look darker. Then he replaced the mice in the bin and strode out . . . From The Patchwork Mouse, an account of William T. Summerlin's 1974 false claim of skin transplantation without immunosuppression (1).",summerlin pull two white mice contain wriggl squeak protest inspect site black skin graft impuls summerlin took felttip pen breast pocket white coat appli briefli graft patch two white anim ink made look darker replac mice bin strode patchwork mous account william summerlin fals claim skin transplant without immunosuppress
ea11efe27e029e391ea52609468353f98d9f946b,Machine learning on Big Data,"Statistical Machine Learning has undergone a phase transition from a pure academic endeavor to being one of the main drivers of modern commerce and science. Even more so, recent results such as those on tera-scale learning [1] and on very large neural networks [2] suggest that scale is an important ingredient in quality modeling. This tutorial introduces current applications, techniques and systems with the aim of cross-fertilizing research between the database and machine learning communities. The tutorial covers current large scale applications of Machine Learning, their computational model and the workflow behind building those. Based on this foundation, we present the current state-of-the-art in systems support in the bulk of the tutorial. We also identify critical gaps in the state-of-the-art. This leads to the closing of the seminar, where we introduce two sets of open research questions: Better systems support for the already established use cases of Machine Learning and support for recent advances in Machine Learning research.",statist machin learn undergon phase transit pure academ endeavor one main driver modern commerc scienc even recent result terascal learn larg neural network suggest scale import ingredi qualiti model tutori introduc current applic techniqu system aim crossfertil research databas machin learn commun tutori cover current larg scale applic machin learn comput model workflow behind build base foundat present current stateoftheart system support bulk tutori also identifi critic gap stateoftheart lead close seminar introduc two set open research question better system support alreadi establish use case machin learn support recent advanc machin learn research
fd6a95e22826991d995edd2190006c6d08056cf1,Nuclear Data for Science and Technology,,nan
05547c1b970ce193d0756004881a4bcd1ac7e4d4,Earth science: Microseismicity data forecast rupture area,,nan
d1ed3cf4fe0e4612448c9564214cf1019cdc58a0,Earth System Science Workbench: a data management infrastructure for earth science products,"The Earth System Science Workbench (ESSW) is a non-intrusive data management infrastructure for researchers who are also data publishers. An implementation of ESSW to track the processing of locally received satellite imagery is presented, demonstrating the Workbench's transparent and robust support for archiving and publishing data products. ESSW features a Lab Notebook metadata service, an ND-WORM (No Duplicate-Write Once Read Many) storage service, and Web user interface tools. The Lab Notebook logs processes (experiments) and their relationships via a custom API to XML documents stored in a relational database. The ND-WORM provides a managed storage archive for the Lab Notebook by keeping unique file digests and name-space meta-data, also in a relational database. ESSW Notebook tools allow project searching and ordering, and file and meta-data management.",earth system scienc workbench essw nonintrus data manag infrastructur research also data publish implement essw track process local receiv satellit imageri present demonstr workbench transpar robust support archiv publish data product essw featur lab notebook metadata servic ndworm duplicatewrit read mani storag servic web user interfac tool lab notebook log process experi relationship via custom api xml document store relat databas ndworm provid manag storag archiv lab notebook keep uniqu file digest namespac metadata also relat databas essw notebook tool allow project search order file metadata manag
2f2a2e5bf046cfe076a62a102117b74cae0e788e,Visualizing Science by Citation Mapping,"Science mapping is discussed in the general context of information visualization. Attempts to construct maps of science using citation data are reviewed, focusing on the use of co-citation clusters. New work is reported on a dataset of about 36,000 documents using simplified methods for ordination, and nesting maps hierarchically. An overall map of the dataset shows the multidisciplinary breadth of the document sample, and submaps allow drilling down to the document level. An effort to visualize these data using advanced virtual reality software is described, and the creation of document pathways through the map is seen as a realization of Bush's (1945) associative trails.",scienc map discuss gener context inform visual attempt construct map scienc use citat data review focus use cocit cluster new work report dataset document use simplifi method ordin nest map hierarch overal map dataset show multidisciplinari breadth document sampl submap allow drill document level effort visual data use advanc virtual realiti softwar describ creation document pathway map seen realiz bush associ trail
26089e831948b18123615e697eb6b1adab9f2111,Nuclear Data for Science and Technology,,nan
fd958e368103a84dcd0be53f9c3dae8cd7ac131b,Science knowledge and attitudes across cultures: a meta-analysis,"The correlation between knowledge and attitudes has been the source of controversy in research on the public understanding of science (PUS). Although many studies, both quantitative and qualitative, have examined this issue, the results are at best diverse and at worst contradictory. In this paper, we review the evidence on the relationship between public attitudes and public knowledge about science across 40 countries using a meta-analytic approach. We fit multilevel models to data from 193 nationally representative surveys on PUS carried out since 1989. We find a small positive correlation between general attitudes towards science and general knowledge of scientific facts, after controlling for a range of possible confounding variables. This general relationship varies little across cultures but more substantially between different domains of science and technology. Our results suggest that PUS research needs to focus on understanding the mechanisms that underlie the clear association that exists between knowledge and attitudes about science.",correl knowledg attitud sourc controversi research public understand scienc pu although mani studi quantit qualit examin issu result best divers worst contradictori paper review evid relationship public attitud public knowledg scienc across countri use metaanalyt approach fit multilevel model data nation repres survey pu carri sinc find small posit correl gener attitud toward scienc gener knowledg scientif fact control rang possibl confound variabl gener relationship vari littl across cultur substanti differ domain scienc technolog result suggest pu research need focu understand mechan underli clear associ exist knowledg attitud scienc
c10f0d2d0bb5bc92dc33276fc6c8a8a68cff7eda,"Badges to Acknowledge Open Practices: A Simple, Low-Cost, Effective Method for Increasing Transparency","Beginning January 2014, Psychological Science gave authors the opportunity to signal open data and materials if they qualified for badges that accompanied published articles. Before badges, less than 3% of Psychological Science articles reported open data. After badges, 23% reported open data, with an accelerating trend; 39% reported open data in the first half of 2015, an increase of more than an order of magnitude from baseline. There was no change over time in the low rates of data sharing among comparison journals. Moreover, reporting openness does not guarantee openness. When badges were earned, reportedly available data were more likely to be actually available, correct, usable, and complete than when badges were not earned. Open materials also increased to a weaker degree, and there was more variability among comparison journals. Badges are simple, effective signals to promote open practices and improve preservation of data and materials by using independent repositories.",begin januari psycholog scienc gave author opportun signal open data materi qualifi badg accompani publish articl badg less psycholog scienc articl report open data badg report open data acceler trend report open data first half increas order magnitud baselin chang time low rate data share among comparison journal moreov report open guarante open badg earn reportedli avail data like actual avail correct usabl complet badg earn open materi also increas weaker degre variabl among comparison journal badg simpl effect signal promot open practic improv preserv data materi use independ repositori
7c8a32b586757a982abd90d9e5f32be5d6351b41,Model Based Inference in the Life Sciences: A Primer on Evidence,,nan
1d0588ab31f2e29c6029cfa0762bad255c30d94a,"An Evaluation of Amazon’s Mechanical Turk, Its Rapid Rise, and Its Effective Use","Over the past 2 decades, many social scientists have expanded their data-collection capabilities by using various online research tools. In the 2011 article “Amazon’s Mechanical Turk: A new source of inexpensive, yet high-quality, data?” in Perspectives on Psychological Science, Buhrmester, Kwang, and Gosling introduced researchers to what was then considered to be a promising but nascent research platform. Since then, thousands of social scientists from seemingly every field have conducted research using the platform. Here, we reflect on the impact of Mechanical Turk on the social sciences and our article’s role in its rise, provide the newest data-driven recommendations to help researchers effectively use the platform, and highlight other online research platforms worth consideration.",past decad mani social scientist expand datacollect capabl use variou onlin research tool articl amazon mechan turk new sourc inexpens yet highqual data perspect psycholog scienc buhrmest kwang gosl introduc research consid promis nascent research platform sinc thousand social scientist seemingli everi field conduct research use platform reflect impact mechan turk social scienc articl role rise provid newest datadriven recommend help research effect use platform highlight onlin research platform worth consider
40a8bd9fdcfa5ae1d7b91894719d37ea861f2c2d,Influencing student understanding of the nature of science: Data from a case of curriculum development,"The purpose of this study was to investigate the effects of the first-year field test BSCS middle school science program on student understanding of the creative, developmental, testable, and unified nature of science. The experimental group, which was exposed to the BSCS program, and the control group, which was taught using a more traditional middle school science curriculum, were administered a pretest and posttest using the Modified Nature of Scientific Knowledge Scale (MNSKS). Analyses of the results showed that the understanding of students who experienced the BSCS science program decreased significantly in regard to the developmental and testable nature of science. The understanding of students who experienced the control-group science program decreased significantly in regard to the creative nature of science. Analyses of covariance indicated that students in the control group possessed a significantly better understanding of the testable nature of science than did students who used the BSCS science program. Implications of these results are related to the constructivist view of learning, the development of curricula designed to facilitate scientific literacy, and future research endeavors.",purpos studi investig effect firstyear field test bsc middl school scienc program student understand creativ development testabl unifi natur scienc experiment group expos bsc program control group taught use tradit middl school scienc curriculum administ pretest posttest use modifi natur scientif knowledg scale mnsk analys result show understand student experienc bsc scienc program decreas significantli regard development testabl natur scienc understand student experienc controlgroup scienc program decreas significantli regard creativ natur scienc analys covari indic student control group possess significantli better understand testabl natur scienc student use bsc scienc program implic result relat constructivist view learn develop curricula design facilit scientif literaci futur research endeavor
4cc445dfc181101552971c2342a06a24bc4bbc88,"Student performances on the science processes of recording data, analyzing data, drawing conclusions, and providing evidence","The National Committee on Science Education Standards and Assessment (1994 draft) viewed several science processes as important to an understanding of science as inquiry: formulating usable questions, planning experiments, conducting systematic observations, interpreting and analyzing data, drawing conclusions, communicating, and coordinating and implementing a full investigation. This study is one of three undertaken to develop research rubrics for a performance assessment of science processes and to evaluate seventh-grade science students' ability to perform them. Specifically, this article focuses on the processes of recording data, analyzing data, drawing conclusions, and providing evidence. A total of 364 students field tested the Alternative Assessment of Science Process Skills. Their responses were used to develop a research rubric, and then this rubric was used to determine response patterns that could inform both instruction and assessment of science process skills. Only 61% of students performed the activity and recorded data successfully. Sixty-nine percent of students did not attend to the hypothesis in drawing their conclusions. Eighty-one percent did not provide specific evidence for their conclusions. These results were discussed in light of relevant theories and models as well as their implications for instruction and assessment. © 1996 John Wiley & Sons, Inc.",nation committe scienc educ standard assess draft view sever scienc process import understand scienc inquiri formul usabl question plan experi conduct systemat observ interpret analyz data draw conclus commun coordin implement full investig studi one three undertaken develop research rubric perform assess scienc process evalu seventhgrad scienc student abil perform specif articl focus process record data analyz data draw conclus provid evid total student field test altern assess scienc process skill respons use develop research rubric rubric use determin respons pattern could inform instruct assess scienc process skill student perform activ record data success sixtynin percent student attend hypothesi draw conclus eightyon percent provid specif evid conclus result discuss light relev theori model well implic instruct assess john wiley son inc
f26b402b75675c4aec5e9b932c6622cdc7407e25,KDD for Science Data Analysis: Issues and Examples,"The analysis of the massive data sets collected by scientific instruments demands automation as a prerequisite to analysis. There is an urgent need to create an intermediate level at which scientists can operate effectively; isolating them from the massive sizes and harnessing human analysis capabilities to focus on tasks in which machines do not even remotely approach humans—namely, creative data analysis, theory and hypothesis formation, and drawing insights into underlying phenomena. We give an overview of the main issues in the exploitation of scientific datasets, present five case studies where KDD tools play important and enabling roles, and conclude with future challenges for data mining and KDD techniques in science data analysis.",analysi massiv data set collect scientif instrument demand autom prerequisit analysi urgent need creat intermedi level scientist oper effect isol massiv size har human analysi capabl focu task machin even remot approach humansnam creativ data analysi theori hypothesi format draw insight underli phenomena give overview main issu exploit scientif dataset present five case studi kdd tool play import enabl role conclud futur challeng data mine kdd techniqu scienc data analysi
adc47a50258fa843316ddb315d214a86b77419ae,On the Application of Formal Principles to Life Science Data: a Case Study in the Gene Ontology,,nan
2eedbe2dc1f90d30d2330ad97fef65cc5da35931,Statistics of Earth Science Data,,nan
164b662718402f9b9dc158748fd20ab92c429cc4,Multivariate analysis of data in sensory science,,nan
e8a400b157f0419f1c5d12eecd41cb516c1b6477,"Which h-index? — A comparison of WoS, Scopus and Google Scholar",,nan
4ebeeda4f692e16e7f0588193b4c3dbe9f823cf2,Big Data and Their Epistemological Challenge,,nan
bf5a13c1a5096e86eaa316b97ff43df0078a2042,Probability Theory: The Logic of Science,"This book goes beyond the conventional mathematics of probability theory, viewing the subject in a wider context. Now results are discussed, along with the application of probability theory to a wide variety of problems in physics, mathematics, economics, chemistry and biology. It contains many exercises and problems, and is suitable for use as a textbook on graduate level courses involving data analysis. The material is aimed at readers who are already familiar with applied mathematics at an advanced undergraduate level or higher. The book is not restricted to one particular discipline but rather will be of interest to scientists working in any area where inference from incomplete information is necessary.",book goe beyond convent mathemat probabl theori view subject wider context result discuss along applic probabl theori wide varieti problem physic mathemat econom chemistri biolog contain mani exercis problem suitabl use textbook graduat level cours involv data analysi materi aim reader alreadi familiar appli mathemat advanc undergradu level higher book restrict one particular disciplin rather interest scientist work area infer incomplet inform necessari
d01378408cc72d65ec6fd0c912b7f6dba44c6288,Developing a science of land change: challenges and methodological issues.,"Land-change science has emerged as a foundational element of global environment change and sustainability science. It seeks to understand the human and environment dynamics that give rise to changed land uses and covers, not only in terms of their type and magnitude but their location as well. This focus requires the integration of social, natural, and geographical information sciences. Each of these broad research communities has developed different ways to enter the land-change problem, each with different means of treating the locational specificity of the critical variables, such as linking the land manager to the parcel being managed. The resulting integration encounters various data, methodological, and analytical problems, especially those concerning aggregation and inference, land-use pixel links, data and measurement, and remote sensing analysis. Here, these integration problems, which hinder comprehensive understanding and theory development, are addressed. Their recognition and resolution are required for the sustained development of land-change science.",landchang scienc emerg foundat element global environ chang sustain scienc seek understand human environ dynam give rise chang land use cover term type magnitud locat well focu requir integr social natur geograph inform scienc broad research commun develop differ way enter landchang problem differ mean treat locat specif critic variabl link land manag parcel manag result integr encount variou data methodolog analyt problem especi concern aggreg infer landus pixel link data measur remot sens analysi integr problem hinder comprehens understand theori develop address recognit resolut requir sustain develop landchang scienc
5ee1b885d5cec839291ca67009dbf1caa546da24,The Economic Logic of “Open Science” and the Balance between Private Property Rights and the Public Domain in Scientific Data and Information: A Primer,,nan
caf174b2da16efaff0be53a1f5e8bb27453c2efa,Data-intensive e-science frontier research,"Large-scale e-science, including high-energy and nuclear physics, biomedical informatics, and Earth science, depend on an increasingly integrated, distributed cyberinfrastructure serving virtual organizations on a global scale.",largescal escienc includ highenergi nuclear physic biomed informat earth scienc depend increasingli integr distribut cyberinfrastructur serv virtual organ global scale
fafb3674d408810811224468b49a2fb6ae5b8e3c,A call for mtDNA data quality control in forensic science.,,nan
7c37727568c324cb2b613a457eca9a31d49604a4,Technical note: Application of the Box-Cox data transformation to animal science experiments.,"In the use of ANOVA for hypothesis testing in animal science experiments, the assumption of homogeneity of errors often is violated because of scale effects and the nature of the measurements. We demonstrate a method for transforming data so that the assumptions of ANOVA are met (or violated to a lesser degree) and apply it in analysis of data from a physiology experiment. Our study examined whether melatonin implantation would affect progesterone secretion in cycling pony mares. Overall treatment variances were greater in the melatonin-treated group, and several common transformation procedures failed. Application of the Box-Cox transformation algorithm reduced the heterogeneity of error and permitted the assumption of equal variance to be met.",use anova hypothesi test anim scienc experi assumpt homogen error often violat scale effect natur measur demonstr method transform data assumpt anova met violat lesser degre appli analysi data physiolog experi studi examin whether melatonin implant would affect progesteron secret cycl poni mare overal treatment varianc greater melatonintr group sever common transform procedur fail applic boxcox transform algorithm reduc heterogen error permit assumpt equal varianc met
07975bba7a9f710c3ce23d90953d180faa323d60,Modern analytical ultracentrifugation in protein science: A tutorial review,"Analytical ultracentrifugation (AU) is reemerging as a versatile tool for the study of proteins. Monitoring the sedimentation of macromolecules in the centrifugal field allows their hydrodynamic and thermodynamic characterization in solution, without interaction with any matrix or surface. The combination of new instrumentation and powerful computational software for data analysis has led to major advances in the characterization of proteins and protein complexes. The pace of new advancements makes it difficult for protein scientists to gain sufficient expertise to apply modern AU to their research problems. To address this problem, this review builds from the basic concepts to advanced approaches for the characterization of protein systems, and key computational and internet resources are provided. We will first explore the characterization of proteins by sedimentation velocity (SV). Determination of sedimentation coefficients allows for the modeling of the hydrodynamic shape of proteins and protein complexes. The computational treatment of SV data to resolve sedimenting components has been achieved. Hence, SV can be very useful in the identification of the oligomeric state and the stoichiometry of heterogeneous interactions. The second major part of the review covers sedimentation equilibrium (SE) of proteins, including membrane proteins and glycoproteins. This is the method of choice for molar mass determinations and the study of self‐association and heterogeneous interactions, such as protein–protein, protein–nucleic acid, and protein–small molecule binding.",analyt ultracentrifug au reemerg versatil tool studi protein monitor sediment macromolecul centrifug field allow hydrodynam thermodynam character solut without interact matrix surfac combin new instrument power comput softwar data analysi led major advanc character protein protein complex pace new advanc make difficult protein scientist gain suffici expertis appli modern au research problem address problem review build basic concept advanc approach character protein system key comput internet resourc provid first explor character protein sediment veloc sv determin sediment coeffici allow model hydrodynam shape protein protein complex comput treatment sv data resolv sediment compon achiev henc sv use identif oligomer state stoichiometri heterogen interact second major part review cover sediment equilibrium se protein includ membran protein glycoprotein method choic molar mass determin studi selfassoci heterogen interact proteinprotein proteinnucl acid proteinsmal molecul bind
374c8ef7124c6d60b313574ceb5562c65e0b79be,The properties of high-dimensional data spaces: implications for exploring gene and protein expression data,,nan
10c39539ed74cf239cf6f7f4eea7d4a57e947aad,Young People's Images of Science,"This book should be of interest to all science educators, whether they teach students, advise or inspect or are involved in planning a science curriculum. The content is essentially an account of a research project undertaken to find out and to report the range and nature of school students' understanding of the nature of science. The authors designed a cross-age study, giving the same task to samples of pupils of three different ages: 9, 12 and 16 years. The collected data were analysed to see the ways in which understanding seemed to change with age and experience. The researchers' interest in students' ideas about science has grown from their observation that learners' responses to observations and ideas are constrained and limited in significant ways by their perception of the nature of scientific work and of scientific knowledge. The result is that students often misinterpret information and experiences presented in the classroom and laboratory. The authors hope that, by knowing more about these misperceptions, we may understand better the processes of science content learning and hence achieve more effective teaching. The book is divided into three sections. In the first 70 pages the authors set out the arguments for giving the nature of science a more prominent place in the curriculum. Next they present an overview of the major schools of thought about science and scientific knowledge, followed by a summary of previous research on students' ideas about the nature of science. The section concludes with the questions, methods and tools used in the research. In the next 60 pages the main findings of the study are presented and discussed. In the final chapter the authors bring together the theoretical arguments for the place of teaching about the nature of science with the results of the research study and consider the possible implications for science teaching in schools, discussing ways in which the curriculum could be adapted to assist students to become better citizens in a modern technological world. The book is well laid out, carefully planned and argued at every stage, with excellent clear headings and summaries. It is possible to read it on a superficial level, dwelling more on the conclusions, or to select sections for closer study using either the index or section headings. There are several appendices, one of which contains the 174 references to other publications quoted in the text. There is considerable food for thought and/or discussion or debate, not only for new teachers but as timely reminders to those who have been in the classroom, laboratory or management for many years, about their aims and objectives and whether they are being realized. This is a volume which should find its way into the resource library of every science teaching department.",book interest scienc educ whether teach student advis inspect involv plan scienc curriculum content essenti account research project undertaken find report rang natur school student understand natur scienc author design crossag studi give task sampl pupil three differ age year collect data analys see way understand seem chang age experi research interest student idea scienc grown observ learner respons observ idea constrain limit signific way percept natur scientif work scientif knowledg result student often misinterpret inform experi present classroom laboratori author hope know mispercept may understand better process scienc content learn henc achiev effect teach book divid three section first page author set argument give natur scienc promin place curriculum next present overview major school thought scienc scientif knowledg follow summari previou research student idea natur scienc section conclud question method tool use research next page main find studi present discuss final chapter author bring togeth theoret argument place teach natur scienc result research studi consid possibl implic scienc teach school discuss way curriculum could adapt assist student becom better citizen modern technolog world book well laid care plan argu everi stage excel clear head summari possibl read superfici level dwell conclus select section closer studi use either index section head sever appendic one contain refer public quot text consider food thought andor discuss debat new teacher time remind classroom laboratori manag mani year aim object whether realiz volum find way resourc librari everi scienc teach depart
655b232d4dc0b73f36944d42b40922b8220f5c5b,Why Linked Data is Not Enough for Scientists,"Scientific data stands to represent a significant portion of the linked open data cloud and science itself stands to benefit from the data fusion capability that this will afford. However, simply publishing linked data into the cloud does not necessarily meet the requirements of reuse. Publishing has requirements of provenance, quality, credit, attribution, methods in order to provide the \emph{reproducibility} that allows validation of results. In this paper we make the case for a scientific data publication model on top of linked data and introduce the notion of \emph{Research Objects} as first class citizens for sharing and publishing.",scientif data stand repres signific portion link open data cloud scienc stand benefit data fusion capabl afford howev simpli publish link data cloud necessarili meet requir reus publish requir proven qualiti credit attribut method order provid emphreproduc allow valid result paper make case scientif data public model top link data introduc notion emphresearch object first class citizen share publish
f650deee6a7f2b5b5c1643ddb9e56f2e2dd8294d,The contribution of data mining to information science,"The information explosion is a serious challenge for current information institutions. On the other hand, data mining, which is the search for valuable information in large volumes of data, is one of the solutions to face this challenge. In the past several years, data mining has made a significant contribution to the field of information science. This paper examines the impact of data mining by reviewing existing applications, including personalized environments, electronic commerce, and search engines. For these three types of application, how data mining can enhance their functions is discussed. The reader of this paper is expected to get an overview of the state of the art research associated with these applications. Furthermore, we identify the limitations of current work and raise several directions for future research.",inform explos seriou challeng current inform institut hand data mine search valuabl inform larg volum data one solut face challeng past sever year data mine made signific contribut field inform scienc paper examin impact data mine review exist applic includ person environ electron commerc search engin three type applic data mine enhanc function discuss reader paper expect get overview state art research associ applic furthermor identifi limit current work rais sever direct futur research
5d1b6b28cd0dafcf73d80419eb9ffdf54e546bf4,Statistics and the Evaluation of Evidence for Forensic Scientists,Preface to the first edition. Preface to the second edition. Uncertainty in forensic science. Variation. The evaluation of evidence. Historical review. Bayesian inference. Sampling. Interpretation. Transfer evidence. Discrete data. Continuous data. Multivariate analysis. Fibres. DNA profiling. Bayesian networks. References. Notation. Cases.,prefac first edit prefac second edit uncertainti forens scienc variat evalu evid histor review bayesian infer sampl interpret transfer evid discret data continu data multivari analysi fibr dna profil bayesian network refer notat case
890d7f077bb5dce137aa41e784c4aea22e899027,When Do Scientists Become Entrepreneurs? The Social Structural Antecedents of Commercial Activity in the Academic Life Sciences1,"The authors examine the conditions prompting university‐employed life scientists to become entrepreneurs, defined to occur when a scientist (1) founds a biotechnology company, or (2) joins the scientific advisory board of a new biotechnology firm. This study draws on theories of social influence, socialization, and status dynamics to examine how proximity to colleagues in commercial science influences individuals’ propensity to transition to entrepreneurship. To expose the mechanisms at work, this study also assesses how proximity effects change over time as for‐profit science diffuses through the academy. Using adjusted proportional hazards models to analyze case‐cohort data, the authors find evidence that the orientation toward commercial science of individuals’ colleagues and coauthors, as well as a number of other workplace attributes, significantly influences scientists’ hazards of transitioning to for‐profit science.",author examin condit prompt universityemploy life scientist becom entrepreneur defin occur scientist found biotechnolog compani join scientif advisori board new biotechnolog firm studi draw theori social influenc social statu dynam examin proxim colleagu commerci scienc influenc individu propens transit entrepreneurship expos mechan work studi also assess proxim effect chang time forprofit scienc diffus academi use adjust proport hazard model analyz casecohort data author find evid orient toward commerci scienc individu colleagu coauthor well number workplac attribut significantli influenc scientist hazard transit forprofit scienc
ba552db747386562f0f054e9ade71f2fbb7db947,The resolution of multipeak data in fibre science,"A computer program based on a procedure discussed by Powell has been developed for the resolution of overlapping peaks in data output from x-ray diffraction, ion-exchange chromatography with spectroscopic detection, and infrared spectroscopy. A polynomial background is also fitted to the data so that recourse to arbitrary graphical methods for separating peaks and background is no longer necessary.",comput program base procedur discuss powel develop resolut overlap peak data output xray diffract ionexchang chromatographi spectroscop detect infrar spectroscopi polynomi background also fit data recours arbitrari graphic method separ peak background longer necessari
041dc0af3c468ce803d948ab37aea63cfdb033f6,Phenology: An Integrative Environmental Science,,nan
